,Region,Disease,Age_group,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
2606,Кабардино-Балкарская Республика,Все заболевания,Всего,37740.4,39241.5,38776.3,39169.4,39948.7,38449.5,40562.8,40258.4,44850.9,45736.65,46622.4,44792.0
2607,Кабардино-Балкарская Республика,Некоторые инфекционные и паразитарные болезни,0-14 лет,4429.2,3558.7,4513.6,4828.3,4387.7,4398.4,3555.2,4686.9,3787.7,3873.7,3717.7,3610.9
2608,Кабардино-Балкарская Республика,Некоторые инфекционные и паразитарные болезни,15-17 лет,319.8,259.7,298.9,428.4,559.3,627.4,536.5,973.9,1190.0,963.6,519.6,681.6
2609,Кабардино-Балкарская Республика,Некоторые инфекционные и паразитарные болезни,18 лет и старше,569.1,675.6,504.4,475.2,429.9,325.9,470.6,353.6,371.6,467.3,279.0,379.7
2610,Кабардино-Балкарская Республика,Некоторые инфекционные и паразитарные болезни,Всего,1303.2,1188.4,1215.5,1243.5,1132.0,1053.7,1065.6,1218.8,1074.8,2176.0,981.8,1044.5
2611,Кабардино-Балкарская Республика,Новообразования,0-14 лет,51.8,90.9,74.1,108.9,119.1,111.7,107.8,94.3,119.0,62.3,93.7,87.1
2612,Кабардино-Балкарская Республика,Новообразования,15-17 лет,40.7,43.6,92.8,59.6,72.0,109.1,74.7,57.8,57.1,51.1,54.2,28.7
2613,Кабардино-Балкарская Республика,Новообразования,18 лет и старше,514.3,377.0,423.8,496.6,493.3,552.8,500.5,530.8,614.2,546.6,517.3,606.7
2614,Кабардино-Балкарская Республика,Новообразования,Всего,397.3,304.9,342.8,405.8,407.8,455.5,407.2,427.1,495.3,838.3,415.0,480.5
2615,Кабардино-Балкарская Республика,"Отдельные состояния, возникающие в перинатальном периоде",0-14 лет,1833.1,1932.0,2483.5,2582.3,2528.7,2321.1,2085.0,4448.6,1493.1,1214.9,1037.0,2332.2
2616,Кабардино-Балкарская Республика,Психические расстройства и расстройства поведения,0-14 лет,277.6,240.3,173.1,239.4,287.8,166.5,151.4,128.5,84.1,132.2,149.8,197.5
2617,Кабардино-Балкарская Республика,Психические расстройства и расстройства поведения,15-17 лет,472.9,582.8,498.9,234.1,362.5,344.7,437.0,523.1,261.4,242.5,149.8,197.5
2618,Кабардино-Балкарская Республика,Психические расстройства и расстройства поведения,18 лет и старше,335.1,323.6,309.3,292.0,302.4,276.9,250.2,511.2,343.9,335.0,288.2,252.6
2619,Кабардино-Балкарская Республика,Психические расстройства и расстройства поведения,Всего,331.9,322.7,295.1,279.8,302.7,260.6,239.1,437.5,289.7,290.8,245.3,224.4
2620,Кабардино-Балкарская Республика,"Травмы, отравления и другие последствия воздействия внешних причин",0-14 лет,7369.7,7351.7,5861.2,7055.3,7690.5,8008.3,5841.3,6778.5,6082.8,5457.3,4416.5,3831.0
2621,Кабардино-Балкарская Республика,"Травмы, отравления и другие последствия воздействия внешних причин",15-17 лет,7046.8,4364.7,4096.5,7439.9,9700.0,5153.3,10973.8,6727.7,12614.9,13780.7,15856.9,18948.9
2622,Кабардино-Балкарская Республика,"Травмы, отравления и другие последствия воздействия внешних причин",18 лет и старше,5283.2,5321.3,5264.2,5389.6,5097.3,5732.3,5947.9,6130.5,5722.6,5880.8,7051.8,3986.8
2623,Кабардино-Балкарская Республика,"Травмы, отравления и другие последствия воздействия внешних причин",Всего,5789.4,5644.9,5308.2,5788.6,5768.1,6105.3,6138.8,6280.2,6060.5,6083.2,7051.8,3986.8
2624,Карачаево-Черкесская Республика,"Беременность, роды и послеродовой период",15-17 лет,,141.0,185.2,139.2,174.2,90.9,75.5,99.4,46.5,312.7,99.6,148.7
2625,Карачаево-Черкесская Республика,"Беременность, роды и послеродовой период",18 лет и старше,4112.0,4334.6,4202.3,4744.7,4675.8,4201.0,4171.4,5334.5,7084.6,6691.9,5615.4,3228.0
2626,Карачаево-Черкесская Республика,"Беременность, роды и послеродовой период",Всего,3296.6,3523.8,3455.3,3929.7,3906.4,3517.9,3512.7,4495.9,5965.0,5643.6,4713.6,2707.7
2627,Карачаево-Черкесская Республика,Болезни глаза и его придаточного аппарата,0-14 лет,2198.0,2008.2,2115.6,2678.0,2810.0,2713.7,2292.7,3291.9,3108.4,3780.9,3953.8,3934.5
2628,Карачаево-Черкесская Республика,Болезни глаза и его придаточного аппарата,15-17 лет,2203.7,2289.5,2474.2,2082.7,2504.5,2950.7,3390.6,3524.3,5378.8,5411.9,6805.9,6784.3
2629,Карачаево-Черкесская Республика,Болезни глаза и его придаточного аппарата,18 лет и старше,4558.3,5027.1,4080.8,3916.8,3063.4,3059.8,3111.0,4518.1,4473.5,4630.8,5081.9,4981.4
2630,Карачаево-Черкесская Республика,Болезни глаза и его придаточного аппарата,Всего,3978.9,4323.0,3642.7,3606.1,2993.2,2992.4,2965.4,4244.4,4241.4,4490.3,4919.6,4838.9
2631,Карачаево-Черкесская Республика,Болезни костно-мышечной системы и соединительной ткани,0-14 лет,1302.5,1994.4,1780.6,1619.5,2843.6,3124.0,2416.5,2041.4,2257.1,2437.0,1467.4,914.8
2632,Карачаево-Черкесская Республика,Болезни костно-мышечной системы и соединительной ткани,15-17 лет,2815.0,2603.5,3410.6,2847.6,3641.0,3487.2,3696.4,4373.8,3791.4,3458.3,1873.2,1942.8
2633,Карачаево-Черкесская Республика,Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,1746.0,1359.1,1319.6,1653.7,1868.3,1772.2,1975.4,2921.7,2856.5,2585.8,3506.0,3948.8
2634,Карачаево-Черкесская Республика,Болезни костно-мышечной системы и соединительной ткани,Всего,1721.1,1542.9,1509.6,1704.2,2122.2,2089.4,2126.9,2808.4,2774.2,2586.0,3506.0,3948.8
2635,Карачаево-Черкесская Республика,Болезни мочеполовой системы,0-14 лет,2191.9,2139.0,1794.8,1782.8,2005.5,2240.1,2055.0,3023.2,2610.7,2231.8,2239.3,2274.0
2636,Карачаево-Черкесская Республика,Болезни мочеполовой системы,15-17 лет,2540.5,5154.7,3502.4,3721.2,4793.6,5202.9,4297.2,4477.9,5628.9,5310.7,5769.4,5513.8
2637,Карачаево-Черкесская Республика,Болезни мочеполовой системы,18 лет и старше,3361.6,3376.2,3272.0,3651.5,3772.6,3462.3,2984.7,4835.1,4250.1,3533.2,5073.3,3694.4
2638,Карачаево-Черкесская Республика,Болезни мочеполовой системы,Всего,3093.6,3242.3,3015.9,3317.3,3496.6,3313.5,2858.2,4473.4,3982.0,3337.5,4541.4,3479.3
2639,Карачаево-Черкесская Республика,Болезни нервной системы,0-14 лет,1646.4,2717.4,1452.1,2547.2,3255.5,3094.4,2500.9,2533.9,2774.4,2830.0,2798.8,2680.1
2640,Карачаево-Черкесская Республика,Болезни нервной системы,15-17 лет,1925.2,1744.4,2570.6,2329.4,3140.1,3481.6,3138.4,3014.5,3430.8,3331.9,2241.6,2652.0
2641,Карачаево-Черкесская Республика,Болезни нервной системы,18 лет и старше,1074.6,1006.0,1122.7,1296.6,1051.9,1173.6,1016.9,1250.6,1819.1,1818.5,1456.7,1478.7
2642,Карачаево-Черкесская Республика,Болезни нервной системы,Всего,1230.5,1361.8,1256.1,1571.5,1542.2,1618.9,1383.5,1564.9,2063.4,2068.2,1746.7,1754.6
2643,Карачаево-Черкесская Республика,Болезни органов дыхания,0-14 лет,54278.7,56728.8,52621.9,51942.4,65263.8,59030.1,58489.6,70301.5,68862.3,70588.7,83778.8,87797.1
2644,Карачаево-Черкесская Республика,Болезни органов дыхания,15-17 лет,15056.1,13205.1,14918.5,7077.1,16923.0,20878.5,22800.4,24604.0,27807.2,31504.1,32911.9,37887.0
2645,Карачаево-Черкесская Республика,Болезни органов дыхания,18 лет и старше,8454.7,9630.9,9029.0,8430.5,8937.5,8499.6,9161.2,10357.9,11630.2,10701.4,15077.2,13962.6
2646,Карачаево-Черкесская Республика,Болезни органов дыхания,Всего,17531.7,18529.8,17232.8,16225.8,19497.1,18188.7,19126.2,22417.9,23333.0,23164.4,29159.6,29249.7
2647,Карачаево-Черкесская Республика,Болезни органов пищеварения,0-14 лет,3653.6,3918.3,3844.7,4070.8,5268.7,5282.9,4559.2,5571.3,8501.2,4715.5,4372.9,4802.3
2648,Карачаево-Черкесская Республика,Болезни органов пищеварения,15-17 лет,2557.2,3323.1,3204.0,2087.6,3468.6,3392.2,3401.3,3529.7,11478.7,2680.7,2297.8,2528.7
2649,Карачаево-Черкесская Республика,Болезни органов пищеварения,18 лет и старше,1202.3,1153.7,1145.9,1255.7,1345.8,1226.1,1329.6,1594.7,10604.4,1762.8,2034.1,1847.6
2650,Карачаево-Черкесская Республика,Болезни органов пищеварения,Всего,1743.5,1780.5,1739.9,1803.6,2149.4,2053.1,2028.1,2432.8,10227.9,2373.7,2501.8,2449.8
2651,Карачаево-Черкесская Республика,Болезни системы кровообращения,0-14 лет,545.5,514.3,523.1,402.9,322.8,633.6,495.1,699.8,699.6,513.5,746.8,418.1
2652,Карачаево-Черкесская Республика,Болезни системы кровообращения,15-17 лет,1305.6,880.9,1331.2,1095.6,1028.7,1050.6,1518.2,1611.4,1918.9,1612.2,811.7,888.1
2653,Карачаево-Черкесская Республика,Болезни системы кровообращения,18 лет и старше,2008.4,2122.4,1982.3,2753.0,2565.4,2520.3,2724.3,3189.4,5105.1,3938.6,8019.6,4041.3
2654,Карачаево-Черкесская Республика,Болезни системы кровообращения,Всего,1691.3,1758.9,1684.6,2249.9,2092.0,2116.3,2250.9,2650.7,4133.5,3187.4,6347.0,3222.6
2655,Карачаево-Черкесская Республика,Болезни уха и сосцевидного отростка,0-14 лет,2831.0,3006.6,3383.4,4567.0,3806.9,4088.0,3206.3,3296.3,3780.8,3763.5,3183.1,3849.3
2656,Карачаево-Черкесская Республика,Болезни уха и сосцевидного отростка,15-17 лет,1438.7,1382.4,1445.9,1362.1,1912.0,1933.6,1802.6,2351.3,4215.9,4937.7,3796.3,4027.4
